Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,PBI,HPC,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,Revenue_per_Staff,Total_Staff,Has_AIS,Rev_Exp_Ratio,Charity_Size,target
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,154211.0,161938.0,61111.0,59639.0,0.0,0.0,15.0,154211.0,15.0,1,0.9522783270243734,Small,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,14597140.0,16537491.0,13168338.0,9693836.0,34.0,2.0,3000.0,394517.2972972973,3036.0,1,0.8826695124024853,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,387702.0,421945.0,1736070.0,1690901.0,1.0,1.0,10.0,129234.0,12.0,1,0.9188426955108,Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,23,0,0,0,0.0,0.0,871988.0,835533.0,0.0,0.0,15.0,0.0,15.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,116634.0,102165.0,768589.0,766205.0,0.0,0.0,15.0,116634.0,15.0,1,1.141612669576963,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,37.0,0,0.0,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,15,0,1,0,7330071.0,12811071.0,99343477.0,96205962.0,28.0,19.0,0.0,152709.8125,47.0,1,0.5721668725302613,Large,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,6,0,0,0,670.0,74.0,8486.0,8486.0,0.0,0.0,13.0,670.0,13.0,1,8.933333333333334,Small,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,0,0,0,267595.0,272493.0,1113967.0,1082917.0,1.0,1.0,30.0,89198.33333333333,32.0,1,0.9820216224944402,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,22.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66326.0,38516.0,3367415.0,3367415.0,0.0,0.0,30.0,66326.0,30.0,1,1.7219928862580158,Small,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,1,8,0,1,0,167154.0,129099.0,129209.0,38055.0,3.0,0.0,0.0,41788.5,3.0,1,1.2947637490317585,Small,0
0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,9,0,0,0,76928.0,71733.0,54416.0,54406.0,0.0,0.0,50.0,76928.0,50.0,1,1.0724063902751833,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,13012.0,16040.0,10669.0,10669.0,0.0,0.0,20.0,13012.0,20.0,1,0.8111713733557758,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,23635.0,19725.0,87990.0,87990.0,0.0,0.0,20.0,23635.0,20.0,1,1.1981648585623037,Small,0
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,6,0,12,0,0,0,31387858.0,31175065.0,9971924.0,5231225.0,40.0,5.0,0.0,682344.7391304348,45.0,1,1.0068257112911967,Large,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64646.0,47422.0,85797.0,85797.0,0.0,0.0,50.0,64646.0,50.0,1,1.3631782046686207,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,301937.0,265210.0,450000.0,450000.0,0.0,2.0,30.0,100645.66666666669,32.0,1,1.138478419070099,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,268718.0,285613.0,698091.0,651768.0,2.0,2.0,60.0,53743.6,64.0,1,0.9408432359758276,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,19569.0,21334.0,53935.0,53935.0,0.0,0.0,30.0,19569.0,30.0,1,0.9172252167799392,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,22531.0,20574.0,44963.0,44963.0,0.0,0.0,21.0,22531.0,21.0,1,1.0950668286755771,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,724112.0,277489.0,6825138.0,6825138.0,1.0,0.0,25.0,362056.0,26.0,1,2.609506648888248,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35458.0,20254.0,557087.0,557087.0,0.0,0.0,1.0,35458.0,1.0,1,1.750580103678104,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,779741.0,671345.0,411048.0,121335.0,3.0,7.0,85.0,70885.54545454546,95.0,1,1.1614592177506085,Medium,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,12219.0,14328.0,4973.0,4973.0,0.0,0.0,10.0,12219.0,10.0,1,0.8527461790773955,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,651180.0,579846.0,970826.0,940282.0,0.0,3.0,419.0,162795.0,422.0,1,1.123020382963092,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56616.0,25608.0,810362.0,810362.0,0.0,0.0,0.0,56616.0,0.0,1,2.210785270803233,Small,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,10,0,0,1,15041.0,19333.0,77364.0,0.0,0.0,0.0,0.0,15041.0,0.0,1,0.7779559325540498,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,41.0,0,0.0,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,11,0,0,0,1389943.0,1145292.0,1622178.0,1327461.0,14.0,3.0,41.0,77219.05555555556,58.0,1,1.2136134596125183,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,0.0,33.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,16.0,0,0.0,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0,0.0,Medium,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,21,1,1,0,5437142.0,3823681.0,3982615.0,3402446.0,13.0,7.0,0.0,258911.52380952385,20.0,1,1.421965006504202,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,22.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2543.0,3386.0,62022.0,62022.0,0.0,0.0,0.0,2543.0,0.0,1,0.7508119279598465,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,10,0,0,0,249083.0,523538.0,9197794.0,9171859.0,0.0,2.0,12.0,83027.66666666667,14.0,1,0.4757678033537139,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,1,0,1597602.0,1315359.0,827596.0,731380.0,4.0,0.0,0.0,319520.4,4.0,1,1.214573956939545,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,14,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,37.0,0,0.0,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,105290.0,143963.0,68843.0,48891.0,0.0,0.0,3.0,105290.0,3.0,1,0.7313633964046568,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,144931.0,172434.0,932295.0,930110.0,0.0,0.0,30.0,144931.0,30.0,1,0.8404964189404703,Small,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,101517.0,73010.0,430479.0,429720.0,0.0,0.0,50.0,101517.0,50.0,1,1.3904343181164482,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,186235541.0,169424823.0,259293648.0,169212063.0,724.0,287.0,0.0,184027.21442687747,1011.0,1,1.0992222780765586,Large,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5,0,1,0,248352.0,270866.0,129123.0,95520.0,0.0,2.0,55.0,82784.0,57.0,1,0.9168780250085836,Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,8,0,0,0,196272.0,195210.0,249342.0,222493.0,0.0,10.0,28.0,17842.909090909092,38.0,1,1.0054351445359124,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,256873.0,40028.0,774882.0,774882.0,0.0,0.0,0.0,256873.0,0.0,1,6.417172549901322,Small,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,603613.0,744687.0,453959.0,298413.0,2.0,5.0,8.0,75451.625,15.0,1,0.8105582472122553,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,761044.0,943585.0,5969853.0,3803057.0,2.0,2.0,20.0,152208.8,24.0,1,0.8065443955293953,Medium,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,2,0,11,0,0,0,29750.0,2450.0,12000.0,0.0,0.0,0.0,3.0,29750.0,3.0,1,12.137902896776826,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11,0,0,0,37876.0,30847.0,11876.0,-44946.0,1.0,0.0,1.0,18938.0,2.0,1,1.2278267634854771,Small,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,4,14,0,1,0,846178000.0,329964000.0,3366919000.0,1107080000.0,1266.0,2688.0,1861.0,213951.45385587864,5815.0,1,2.5644555085874354,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,1,351433.0,294841.0,68300.0,48102.0,0.0,1.0,20.0,175716.5,21.0,1,1.1919366982994282,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,11504.0,8419.0,21122.0,13526.0,0.0,0.0,20.0,11504.0,20.0,1,1.366270783847981,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,481478.0,526247.0,346866.0,278819.0,1.0,3.0,10.0,96295.6,14.0,1,0.9149260424742708,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,11.0,0,0.0,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,1,0,551325.0,553904.0,6472028.0,6299290.0,0.0,3.0,98.0,137831.25,101.0,1,0.9953421615620008,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,2,18,0,0,0,2008488.0,2089751.0,22100463.0,21241131.0,10.0,14.0,50.0,80339.52,74.0,1,0.9611130890172612,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,385945.0,350934.0,1043948.0,1015424.0,1.0,3.0,50.0,77189.0,54.0,1,1.099762064199923,Small,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,618325.0,1413783.0,15040301.0,15012539.0,0.0,0.0,7.0,618325.0,7.0,1,0.4373546454055216,Medium,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,927130.0,783821.0,214229.0,103215.0,0.0,1.0,40.0,463565.0,41.0,1,1.1828323267272416,Medium,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,15,0,1,0,1617326.0,1722806.0,2721806.0,1502267.0,6.0,3.0,0.0,161732.6,9.0,1,0.9387737570139894,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,418787.0,584970.0,631408.0,-65118.0,0.0,4.0,250.0,83757.4,254.0,1,0.715910703265632,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7,0,0,0,1441.0,3126.0,3317.0,3317.0,0.0,0.0,6.0,1441.0,6.0,1,0.4608250719539494,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,158476.0,146648.0,3807926.0,3772866.0,0.0,0.0,30.0,158476.0,30.0,1,1.0806483508240765,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,636485.0,549278.0,427048.0,400601.0,0.0,0.0,40.0,636485.0,40.0,1,1.1587644894488958,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,54520.0,62693.0,117191.0,116569.0,0.0,0.0,5.0,54520.0,5.0,1,0.8696206973554088,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6262473.0,6569650.0,8247783.0,2545970.0,12.0,39.0,20.0,120432.17307692308,71.0,1,0.9532428739365304,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,1304377.0,965784.0,2234348.0,2214721.0,1.0,2.0,30.0,326094.25,33.0,1,1.3505873460449271,Medium,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,0,0,0,11994.0,15467.0,4255.0,4255.0,0.0,0.0,15.0,11994.0,15.0,1,0.7754072924747867,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,0.0,98.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,149638.0,134550.0,548841.0,547080.0,0.0,0.0,70.0,149638.0,70.0,1,1.1121284865961605,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,51560.0,48065.0,134848.0,134848.0,0.0,0.0,12.0,51560.0,12.0,1,1.0726917155577746,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,19.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,5989196.0,11530234.0,22396154.0,16834020.0,22.0,3.0,10.0,230353.6923076923,35.0,1,0.5194339924554877,Large,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,150325.0,131862.0,1476678.0,1475140.0,0.0,2.0,30.0,50108.333333333336,32.0,1,1.140008948681586,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2204748.0,2433995.0,6190082.0,5598578.0,12.0,62.0,10.0,29396.64,84.0,1,0.9058141426690924,Medium,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,228455.0,231383.0,274627.0,247396.0,0.0,0.0,18.0,228455.0,18.0,1,0.9873413892058224,Small,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,213131.0,217650.0,3971832.0,3806028.0,0.0,2.0,2.0,71043.66666666667,4.0,1,0.9792328084869816,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,120041.0,136887.0,35742.0,35742.0,0.0,0.0,10.0,120041.0,10.0,1,0.8769285839518438,Small,0
